;id;noise;temp;humidity;lum;co2;sent_at
1432;2;27.0;22.8;54.0;314;455;2019-08-12 11:35:09+02:00
1433;2;27.0;23.0;54.0;328;456;2019-08-12 11:50:09+02:00
1434;2;27.0;23.0;54.0;340;444;2019-08-12 12:05:12+02:00
1435;2;27.0;23.3;53.5;346;466;2019-08-12 12:20:09+02:00
1436;2;27.0;23.3;53.0;352;466;2019-08-12 12:35:09+02:00
1437;2;27.0;23.5;52.5;360;452;2019-08-12 12:50:09+02:00
1438;2;27.0;23.5;51.0;364;448;2019-08-12 13:05:09+02:00
1439;2;27.0;23.8;49.0;368;440;2019-08-12 13:20:09+02:00
1440;2;27.0;24.0;48.5;370;447;2019-08-12 13:35:09+02:00
1441;2;30.0;24.0;48.5;372;453;2019-08-12 13:50:09+02:00
1442;2;27.0;24.0;49.0;372;458;2019-08-12 14:05:08+02:00
1443;2;27.0;24.3;49.0;372;456;2019-08-12 14:20:09+02:00
1444;2;27.0;24.3;48.5;374;448;2019-08-12 14:35:08+02:00
1445;2;27.0;24.3;48.5;370;461;2019-08-12 14:50:09+02:00
1446;2;27.0;24.5;48.5;368;448;2019-08-12 15:05:09+02:00
1447;2;27.0;24.5;48.5;364;452;2019-08-12 15:20:09+02:00
1448;2;33.0;24.5;48.5;358;450;2019-08-12 15:35:08+02:00
1449;2;27.0;24.5;49.0;354;460;2019-08-12 15:50:08+02:00
1450;2;27.0;24.5;50.0;348;444;2019-08-12 16:05:09+02:00
1451;2;27.0;24.5;51.5;340;451;2019-08-12 16:20:08+02:00
1452;2;27.0;24.5;52.0;332;457;2019-08-12 16:35:09+02:00
1453;2;27.0;24.5;52.5;328;449;2019-08-12 16:50:08+02:00
1454;2;27.0;24.5;52.5;320;452;2019-08-12 17:05:08+02:00
1455;2;27.0;24.5;52.5;312;439;2019-08-12 17:20:08+02:00
1456;2;30.0;24.5;51.5;302;458;2019-08-12 17:35:08+02:00
1457;2;27.0;24.5;51.0;294;444;2019-08-12 17:50:08+02:00
1458;2;27.0;24.5;50.0;292;459;2019-08-12 18:05:08+02:00
1459;2;27.0;24.5;50.5;294;448;2019-08-12 18:20:11+02:00
1460;2;27.0;24.5;50.5;288;451;2019-08-12 18:35:08+02:00
1461;2;27.0;24.5;50.5;278;453;2019-08-12 18:50:08+02:00
1462;2;27.0;24.5;51.0;260;444;2019-08-12 19:05:08+02:00
1463;2;27.0;24.3;52.0;244;457;2019-08-12 19:20:08+02:00
1464;2;27.0;24.3;53.5;218;450;2019-08-12 19:35:08+02:00
1465;2;27.0;24.3;53.0;120;451;2019-08-12 19:50:11+02:00
1466;2;27.0;24.3;53.0;66;447;2019-08-12 20:05:07+02:00
1467;2;27.0;24.0;52.5;26;443;2019-08-12 20:20:14+02:00
1468;2;27.0;24.0;52.0;6;448;2019-08-12 20:35:08+02:00
1469;2;27.0;24.0;51.5;0;448;2019-08-12 20:50:08+02:00
1470;2;27.0;23.8;51.0;0;439;2019-08-12 21:05:08+02:00
1471;2;27.0;23.8;50.5;0;439;2019-08-12 21:20:07+02:00
1472;2;27.0;23.8;51.0;0;448;2019-08-12 21:35:11+02:00
1473;2;27.0;23.5;52.5;0;450;2019-08-12 21:50:07+02:00
1474;2;27.0;23.5;53.5;0;447;2019-08-12 22:05:08+02:00
1475;2;27.0;23.5;54.5;0;451;2019-08-12 22:20:07+02:00
1476;2;27.0;23.5;54.5;0;437;2019-08-12 22:35:08+02:00
1477;2;27.0;23.5;55.0;0;447;2019-08-12 22:50:07+02:00
1478;2;27.0;23.5;55.5;0;437;2019-08-12 23:05:08+02:00
1479;2;27.0;23.5;57.0;0;444;2019-08-12 23:20:08+02:00
1480;2;27.0;23.3;58.0;0;448;2019-08-12 23:35:11+02:00
1481;2;27.0;23.3;59.0;0;450;2019-08-12 23:50:07+02:00
1482;2;27.0;23.3;59.5;0;445;2019-08-13 00:05:08+02:00
1483;2;27.0;23.3;59.5;0;458;2019-08-13 00:20:07+02:00
1484;2;27.0;23.3;58.5;0;453;2019-08-13 00:35:08+02:00
1485;2;27.0;23.3;57.5;0;447;2019-08-13 00:50:10+02:00
1486;2;27.0;23.0;57.0;0;457;2019-08-13 01:05:10+02:00
1487;2;27.0;23.0;56.0;0;451;2019-08-13 01:20:11+02:00
1488;2;27.0;23.0;56.0;0;450;2019-08-13 01:35:12+02:00
1489;2;27.0;23.0;56.0;0;454;2019-08-13 01:50:13+02:00
1490;2;27.0;23.0;56.5;0;452;2019-08-13 02:05:14+02:00
1491;2;27.0;23.0;56.5;0;459;2019-08-13 02:20:14+02:00
1492;2;27.0;23.0;56.0;0;463;2019-08-13 02:35:15+02:00
1493;2;27.0;23.0;55.0;0;463;2019-08-13 02:50:16+02:00
1494;2;27.0;23.0;54.0;0;454;2019-08-13 03:05:17+02:00
1495;2;27.0;22.8;53.5;0;462;2019-08-13 03:20:06+02:00
1496;2;27.0;22.8;52.5;0;464;2019-08-13 03:35:07+02:00
1497;2;27.0;22.8;52.0;0;449;2019-08-13 03:50:06+02:00
1498;2;27.0;22.8;51.5;0;458;2019-08-13 04:05:07+02:00
1499;2;27.0;22.8;51.0;0;458;2019-08-13 04:20:06+02:00
1500;2;27.0;22.8;51.0;0;458;2019-08-13 04:35:06+02:00
1501;2;27.0;22.8;50.5;0;456;2019-08-13 04:50:06+02:00
1502;2;27.0;22.5;50.5;0;475;2019-08-13 05:05:06+02:00
1503;2;27.0;22.5;50.0;0;460;2019-08-13 05:20:07+02:00
1504;2;27.0;22.5;50.0;0;464;2019-08-13 05:35:07+02:00
1505;2;27.0;22.5;49.5;0;467;2019-08-13 05:50:06+02:00
1506;2;27.0;22.5;49.5;0;465;2019-08-13 06:05:06+02:00
1507;2;27.0;22.5;49.5;0;466;2019-08-13 06:20:06+02:00
1508;2;27.0;22.5;49.5;0;475;2019-08-13 06:35:06+02:00
1509;2;27.0;22.5;49.0;0;472;2019-08-13 06:50:06+02:00
1510;2;27.0;22.5;49.0;0;472;2019-08-13 07:05:06+02:00
1511;2;27.0;22.3;49.0;0;466;2019-08-13 07:20:06+02:00
1512;2;27.0;22.3;48.5;0;458;2019-08-13 07:35:06+02:00
1513;2;27.0;22.3;48.5;10;488;2019-08-13 07:50:06+02:00
1514;2;27.0;22.3;48.5;32;464;2019-08-13 08:05:10+02:00
1515;2;27.0;22.3;48.0;64;465;2019-08-13 08:20:06+02:00
1516;2;27.0;22.3;48.0;98;477;2019-08-13 08:35:06+02:00
1517;2;27.0;22.3;48.0;132;470;2019-08-13 08:50:06+02:00
1518;2;27.0;22.3;48.0;160;466;2019-08-13 09:05:06+02:00
1519;2;27.0;22.3;47.5;186;464;2019-08-13 09:20:06+02:00
1520;2;27.0;22.3;47.5;210;472;2019-08-13 09:35:06+02:00
1521;2;27.0;22.5;47.5;230;476;2019-08-13 09:50:06+02:00
1522;2;27.0;22.5;47.5;248;473;2019-08-13 10:05:06+02:00
1523;2;27.0;22.5;47.5;266;457;2019-08-13 10:20:06+02:00
1524;2;27.0;22.5;47.5;280;461;2019-08-13 10:35:09+02:00
1525;2;27.0;22.8;47.5;290;465;2019-08-13 10:50:05+02:00
1526;2;27.0;22.8;47.5;302;449;2019-08-13 11:05:06+02:00
1527;2;30.0;23.0;47.5;318;462;2019-08-13 11:20:06+02:00
1528;2;27.0;23.0;47.0;334;471;2019-08-13 11:35:06+02:00
1529;2;27.0;23.3;47.0;352;457;2019-08-13 11:50:06+02:00
1530;2;27.0;23.3;46.5;366;451;2019-08-13 12:05:06+02:00
1531;2;27.0;23.5;46.5;376;449;2019-08-13 12:20:05+02:00
1532;2;27.0;23.8;46.5;380;455;2019-08-13 12:35:06+02:00
1533;2;27.0;23.8;46.0;382;441;2019-08-13 12:50:05+02:00
1534;2;27.0;24.0;45.5;390;450;2019-08-13 13:05:06+02:00
1535;2;27.0;24.3;45.0;396;451;2019-08-13 13:20:05+02:00
1536;2;27.0;24.3;45.0;398;457;2019-08-13 13:35:08+02:00
1537;2;27.0;24.5;44.5;394;457;2019-08-13 13:50:08+02:00
1538;2;27.0;24.5;44.5;392;446;2019-08-13 14:05:08+02:00
1539;2;27.0;24.8;44.0;390;459;2019-08-13 14:20:06+02:00
1540;2;27.0;24.8;44.0;388;448;2019-08-13 14:35:05+02:00
1541;2;27.0;25.0;43.5;384;446;2019-08-13 14:50:05+02:00
1542;2;27.0;25.0;43.0;378;451;2019-08-13 15:05:05+02:00
1543;2;27.0;25.0;42.5;372;441;2019-08-13 15:20:05+02:00
1544;2;27.0;25.3;42.0;366;447;2019-08-13 15:35:05+02:00
1545;2;27.0;25.3;42.0;360;448;2019-08-13 15:50:05+02:00
1546;2;27.0;25.3;42.0;352;453;2019-08-13 16:05:05+02:00
1547;2;27.0;25.5;42.0;344;451;2019-08-13 16:20:05+02:00
1548;2;27.0;25.5;41.5;340;443;2019-08-13 16:35:08+02:00
1549;2;27.0;25.5;41.5;340;443;2019-08-13 16:50:05+02:00
1550;2;27.0;25.5;41.5;334;452;2019-08-13 17:05:05+02:00
1551;2;27.0;25.5;41.5;328;449;2019-08-13 17:20:05+02:00
1552;2;27.0;25.8;41.5;316;446;2019-08-13 17:35:06+02:00
1553;2;27.0;25.8;41.5;304;452;2019-08-13 17:50:07+02:00
1554;2;27.0;25.8;41.0;302;459;2019-08-13 18:05:07+02:00
1555;2;27.0;25.8;41.0;300;448;2019-08-13 18:20:08+02:00
1556;2;27.0;25.8;40.5;296;451;2019-08-13 18:35:09+02:00
1557;2;27.0;25.8;40.5;288;444;2019-08-13 18:50:10+02:00
1558;2;27.0;25.5;41.0;266;444;2019-08-13 19:05:11+02:00
1559;2;27.0;25.5;41.0;246;465;2019-08-13 19:20:12+02:00
1560;2;27.0;25.5;41.5;210;450;2019-08-13 19:35:13+02:00
1561;2;27.0;25.5;41.5;108;453;2019-08-13 19:50:13+02:00
1562;2;27.0;25.5;42.0;54;446;2019-08-13 20:05:15+02:00
1563;2;30.0;25.5;43.5;20;446;2019-08-13 20:20:04+02:00
1564;2;27.0;25.3;46.0;4;449;2019-08-13 20:35:04+02:00
1565;2;27.0;25.3;48.0;0;454;2019-08-13 20:50:04+02:00
1566;2;27.0;25.3;49.0;0;447;2019-08-13 21:05:04+02:00
1567;2;27.0;25.0;49.5;0;456;2019-08-13 21:20:04+02:00
1568;2;27.0;25.0;49.5;0;449;2019-08-13 21:35:04+02:00
1569;2;27.0;24.8;50.0;0;462;2019-08-13 21:50:04+02:00
1570;2;27.0;24.8;50.0;0;457;2019-08-13 22:05:04+02:00
1571;2;27.0;24.8;49.5;0;443;2019-08-13 22:20:04+02:00
1572;2;27.0;24.8;49.5;0;461;2019-08-13 22:35:08+02:00
1573;2;27.0;24.5;49.5;0;460;2019-08-13 22:50:04+02:00
1574;2;27.0;24.5;49.0;0;459;2019-08-13 23:05:07+02:00
1575;2;27.0;24.5;49.0;0;459;2019-08-13 23:20:04+02:00
1576;2;27.0;24.5;48.5;0;458;2019-08-13 23:35:04+02:00
1577;2;27.0;24.5;48.0;0;456;2019-08-13 23:50:04+02:00
1578;2;27.0;24.5;47.5;0;460;2019-08-14 00:05:07+02:00
1579;2;27.0;24.3;47.0;0;466;2019-08-14 00:20:04+02:00
1580;2;27.0;24.3;46.5;0;450;2019-08-14 00:35:04+02:00
1581;2;27.0;24.3;45.5;0;459;2019-08-14 00:50:04+02:00
1582;2;27.0;24.3;45.0;0;451;2019-08-14 01:05:03+02:00
1583;2;27.0;24.3;44.5;0;455;2019-08-14 01:20:03+02:00
1584;2;27.0;24.3;44.0;0;449;2019-08-14 01:35:04+02:00
1585;2;27.0;24.3;44.0;0;455;2019-08-14 01:50:04+02:00
1586;2;27.0;24.3;43.5;0;456;2019-08-14 02:05:07+02:00
1587;2;27.0;24.3;43.5;0;460;2019-08-14 02:20:04+02:00
1588;2;27.0;24.0;43.5;0;447;2019-08-14 02:35:04+02:00
1589;2;27.0;24.0;43.0;0;443;2019-08-14 02:50:04+02:00
1590;2;27.0;24.0;43.0;0;452;2019-08-14 03:05:04+02:00
1591;2;27.0;24.0;43.0;0;465;2019-08-14 03:20:04+02:00
1592;2;27.0;24.0;43.0;0;457;2019-08-14 03:35:03+02:00
1593;2;27.0;24.0;43.0;0;451;2019-08-14 03:50:04+02:00
1594;2;27.0;24.0;43.0;0;464;2019-08-14 04:05:04+02:00
1595;2;27.0;24.0;42.5;0;460;2019-08-14 04:20:03+02:00
1596;2;27.0;24.0;42.5;0;461;2019-08-14 04:35:03+02:00
1597;2;27.0;24.0;42.0;0;453;2019-08-14 04:50:03+02:00
1598;2;27.0;23.8;42.0;0;451;2019-08-14 05:05:03+02:00
1599;2;27.0;23.8;42.0;0;459;2019-08-14 05:20:04+02:00
1600;2;27.0;23.8;42.0;0;459;2019-08-14 05:35:03+02:00
1601;2;27.0;23.8;42.5;0;452;2019-08-14 05:50:03+02:00
1602;2;27.0;23.8;42.5;0;452;2019-08-14 06:05:10+02:00
1603;2;27.0;23.8;42.5;0;462;2019-08-14 06:20:03+02:00
1604;2;27.0;23.8;43.0;0;459;2019-08-14 06:35:03+02:00
1605;2;27.0;23.8;43.5;0;458;2019-08-14 06:50:03+02:00
1606;2;27.0;23.8;43.5;0;453;2019-08-14 07:05:02+02:00
1607;2;27.0;23.8;44.0;0;456;2019-08-14 07:20:03+02:00
1608;2;27.0;23.8;44.0;0;442;2019-08-14 07:35:03+02:00
1609;2;27.0;23.5;44.0;10;454;2019-08-14 07:50:03+02:00
1610;2;27.0;23.5;44.5;36;461;2019-08-14 08:05:03+02:00
1611;2;46.0;23.8;44.5;76;475;2019-08-14 08:20:03+02:00
1612;2;51.5;23.8;45.0;114;474;2019-08-14 08:35:06+02:00
1613;2;48.0;23.8;45.0;144;493;2019-08-14 08:50:02+02:00
1614;2;47.0;23.8;45.5;172;486;2019-08-14 09:05:03+02:00
1615;2;43.0;24.0;45.5;192;523;2019-08-14 09:20:03+02:00
1616;2;47.0;24.0;46.0;208;525;2019-08-14 09:35:03+02:00
1617;2;46.5;24.0;46.0;222;534;2019-08-14 09:50:03+02:00
1618;2;39.0;24.3;46.0;236;537;2019-08-14 10:05:03+02:00
1619;2;38.5;24.5;46.0;250;501;2019-08-14 10:20:03+02:00
1620;2;34.5;24.5;46.0;264;498;2019-08-14 10:35:03+02:00
1621;2;36.0;24.8;46.5;276;488;2019-08-14 10:50:04+02:00
1622;2;39.5;25.0;46.0;286;493;2019-08-14 11:05:05+02:00
1623;2;38.0;25.3;46.0;296;486;2019-08-14 11:20:08+02:00
1624;2;36.0;25.3;46.0;306;491;2019-08-14 11:35:07+02:00
1625;2;37.5;25.5;45.5;316;474;2019-08-14 11:50:07+02:00
1626;2;36.0;26.0;44.5;328;463;2019-08-14 12:05:08+02:00
1627;2;46.0;26.3;44.0;338;483;2019-08-14 12:20:09+02:00
1628;2;42.5;26.5;44.0;346;501;2019-08-14 12:35:10+02:00
1629;2;37.0;26.5;44.0;356;477;2019-08-14 12:50:11+02:00
1630;2;34.5;26.8;43.5;360;464;2019-08-14 13:05:15+02:00
1631;2;30.0;27.0;43.5;364;458;2019-08-14 13:20:13+02:00
1632;2;37.5;27.3;44.0;370;456;2019-08-14 13:35:02+02:00
1633;2;39.5;27.3;44.5;372;505;2019-08-14 13:50:02+02:00
1634;2;37.0;27.5;43.5;378;474;2019-08-14 14:05:02+02:00
1635;2;36.0;27.8;42.5;380;472;2019-08-14 14:20:02+02:00
1636;2;36.5;27.8;42.5;380;477;2019-08-14 14:35:05+02:00
1637;2;38.0;28.0;42.5;378;484;2019-08-14 14:50:05+02:00
1638;2;36.0;28.0;42.5;376;483;2019-08-14 15:05:02+02:00
1639;2;37.5;28.0;42.0;372;479;2019-08-14 15:20:02+02:00
1640;2;33.0;28.0;42.0;368;462;2019-08-14 15:35:02+02:00
1641;2;34.0;28.3;42.0;360;480;2019-08-14 15:50:02+02:00
1642;2;35.5;28.3;41.5;358;472;2019-08-14 16:05:01+02:00
1643;2;35.5;28.3;41.0;354;467;2019-08-14 16:20:02+02:00
1644;2;34.0;28.3;40.5;346;485;2019-08-14 16:35:02+02:00
1645;2;37.5;28.3;40.5;340;472;2019-08-14 16:50:01+02:00
1646;2;40.0;28.0;40.0;330;468;2019-08-14 17:05:02+02:00
1647;2;41.5;28.0;40.0;324;474;2019-08-14 17:20:02+02:00
1648;2;37.0;28.0;40.0;312;476;2019-08-14 17:35:02+02:00
1649;2;38.5;28.0;40.0;306;487;2019-08-14 17:50:01+02:00
1650;2;34.0;28.0;41.0;304;491;2019-08-14 18:05:01+02:00
1651;2;31.5;28.0;41.0;300;477;2019-08-14 18:20:01+02:00
1652;2;33.0;28.0;41.5;294;463;2019-08-14 18:35:01+02:00
1653;2;27.0;27.8;42.0;284;471;2019-08-14 18:50:01+02:00
1654;2;27.0;27.8;42.0;258;463;2019-08-14 19:05:02+02:00
1655;2;30.0;27.8;42.0;234;469;2019-08-14 19:20:01+02:00
1656;2;27.0;27.8;42.0;184;455;2019-08-14 19:35:01+02:00
1657;2;27.0;27.5;42.0;100;454;2019-08-14 19:50:04+02:00
1658;2;27.0;27.5;42.5;52;459;2019-08-14 20:05:02+02:00
1659;2;27.0;27.3;43.0;16;453;2019-08-14 20:20:01+02:00
1660;2;27.0;27.3;43.5;2;455;2019-08-14 20:35:01+02:00
1661;2;27.0;27.0;43.5;0;463;2019-08-14 20:50:01+02:00
1662;2;27.0;27.0;44.0;0;451;2019-08-14 21:05:01+02:00
1663;2;27.0;26.8;45.0;0;449;2019-08-14 21:20:01+02:00
1664;2;27.0;26.8;46.0;0;443;2019-08-14 21:35:01+02:00
1665;2;27.0;26.5;46.5;0;452;2019-08-14 21:50:01+02:00
1666;2;27.0;26.5;47.0;0;452;2019-08-14 22:05:01+02:00
1667;2;27.0;26.5;47.5;0;454;2019-08-14 22:20:00+02:00
1668;2;27.0;26.3;48.5;0;451;2019-08-14 22:35:01+02:00
1669;2;27.0;26.3;49.0;0;445;2019-08-14 22:50:01+02:00
1670;2;27.0;26.3;49.5;0;455;2019-08-14 23:05:00+02:00
1671;2;27.0;26.3;50.5;0;453;2019-08-14 23:20:01+02:00
1672;2;27.0;26.0;51.0;0;463;2019-08-14 23:35:00+02:00
1673;2;27.0;26.0;51.0;0;452;2019-08-14 23:50:00+02:00
1674;2;27.0;26.0;51.0;0;457;2019-08-15 00:05:01+02:00
1675;2;27.0;26.0;51.0;0;447;2019-08-15 00:20:00+02:00
1676;2;27.0;26.0;51.0;0;456;2019-08-15 00:35:00+02:00
1677;2;27.0;26.0;50.5;0;464;2019-08-15 00:50:01+02:00
1678;2;27.0;25.8;50.0;0;458;2019-08-15 01:05:00+02:00
1679;2;27.0;25.8;49.5;0;456;2019-08-15 01:20:00+02:00
1680;2;27.0;25.8;49.5;0;465;2019-08-15 01:35:01+02:00
1681;2;27.0;25.8;49.0;0;473;2019-08-15 01:50:01+02:00
1682;2;27.0;25.8;49.0;0;457;2019-08-15 02:05:01+02:00
1683;2;27.0;25.8;49.0;0;463;2019-08-15 02:20:01+02:00
1684;2;27.0;25.8;49.5;0;453;2019-08-15 02:35:03+02:00
1685;2;27.0;25.5;49.5;0;456;2019-08-15 02:50:00+02:00
1686;2;27.0;25.5;49.5;0;452;2019-08-15 03:05:00+02:00
1687;2;27.0;25.5;49.5;0;455;2019-08-15 03:20:00+02:00
1688;2;27.0;25.5;50.0;0;462;2019-08-15 03:35:01+02:00
1689;2;27.0;25.5;50.5;0;462;2019-08-15 03:50:01+02:00
1690;2;27.0;25.5;52.5;0;457;2019-08-15 04:05:02+02:00
1691;2;27.0;25.5;55.0;0;463;2019-08-15 04:20:03+02:00
1692;2;27.0;25.5;57.5;0;448;2019-08-15 04:35:04+02:00
1693;2;27.0;25.5;59.5;0;457;2019-08-15 04:50:05+02:00
1694;2;27.0;25.5;60.5;0;459;2019-08-15 05:05:05+02:00
1695;2;27.0;25.5;61.5;0;459;2019-08-15 05:20:07+02:00
1696;2;27.0;25.3;62.0;0;453;2019-08-15 05:35:07+02:00
1697;2;27.0;25.3;63.0;0;455;2019-08-15 05:50:08+02:00
1698;2;27.0;25.3;63.0;0;470;2019-08-15 06:05:09+02:00
1699;2;27.0;25.3;63.0;0;453;2019-08-15 06:20:10+02:00
1700;2;27.0;25.3;63.0;0;454;2019-08-15 06:34:59+02:00
1701;2;27.0;25.3;63.0;0;450;2019-08-15 06:50:00+02:00
1702;2;27.0;25.3;63.0;0;444;2019-08-15 07:04:59+02:00
1703;2;27.0;25.3;63.5;0;470;2019-08-15 07:20:00+02:00
1704;2;27.0;25.3;63.0;0;459;2019-08-15 07:34:59+02:00
1705;2;27.0;25.3;63.0;2;452;2019-08-15 07:50:00+02:00
1706;2;48.5;25.3;63.0;14;466;2019-08-15 08:04:59+02:00
1707;2;37.5;25.3;64.0;32;463;2019-08-15 08:20:00+02:00
1708;2;44.0;25.3;64.5;42;472;2019-08-15 08:34:59+02:00
1709;2;44.5;25.3;65.0;60;475;2019-08-15 08:49:59+02:00
1710;2;47.5;25.0;65.5;112;496;2019-08-15 09:05:03+02:00
1711;2;46.5;25.0;66.0;138;512;2019-08-15 09:19:59+02:00
1712;2;34.5;25.0;67.0;130;504;2019-08-15 09:35:00+02:00
1713;2;42.5;25.0;67.5;146;489;2019-08-15 09:50:00+02:00
1714;2;37.5;25.0;68.0;192;487;2019-08-15 10:05:00+02:00
1715;2;39.0;25.0;68.0;238;489;2019-08-15 10:19:59+02:00
1716;2;36.5;25.0;67.5;326;489;2019-08-15 10:35:00+02:00
1717;2;38.5;25.0;67.5;402;495;2019-08-15 10:49:59+02:00
1718;2;42.5;25.0;67.0;512;501;2019-08-15 11:05:02+02:00
1719;2;36.5;25.3;67.0;450;489;2019-08-15 11:19:59+02:00
1720;2;37.0;25.3;67.5;446;513;2019-08-15 11:34:59+02:00
1721;2;39.5;25.5;67.5;508;490;2019-08-15 11:49:59+02:00
1722;2;39.5;25.5;67.0;472;501;2019-08-15 12:04:59+02:00
1723;2;36.0;25.5;67.0;336;498;2019-08-15 12:19:59+02:00
1724;2;42.5;25.5;67.0;234;488;2019-08-15 12:34:59+02:00
1725;2;43.5;25.5;66.5;194;505;2019-08-15 12:49:59+02:00
1726;2;30.0;25.5;66.5;196;498;2019-08-15 13:04:59+02:00
1727;2;31.5;25.5;66.0;172;486;2019-08-15 13:19:59+02:00
1728;2;46.0;25.5;66.0;184;482;2019-08-15 13:34:59+02:00
1729;2;36.0;25.5;66.0;202;494;2019-08-15 13:49:58+02:00
1730;2;37.5;25.5;66.0;174;526;2019-08-15 14:04:59+02:00
1731;2;41.5;25.5;66.5;132;538;2019-08-15 14:19:59+02:00
1732;2;38.5;25.5;66.5;144;536;2019-08-15 14:34:58+02:00
1733;2;38.5;25.5;66.5;188;537;2019-08-15 14:49:59+02:00
1734;2;37.0;25.5;67.0;368;535;2019-08-15 15:04:59+02:00
1735;2;40.0;25.8;67.0;484;521;2019-08-15 15:19:59+02:00
1736;2;39.0;25.8;66.0;454;503;2019-08-15 15:35:01+02:00
1737;2;39.5;25.8;65.5;418;504;2019-08-15 15:49:59+02:00
1738;2;35.5;25.8;65.0;368;518;2019-08-15 16:04:58+02:00
1739;2;38.5;26.0;65.0;336;520;2019-08-15 16:19:59+02:00
1740;2;39.5;26.0;65.0;388;542;2019-08-15 16:34:58+02:00
1741;2;34.5;26.0;65.0;440;549;2019-08-15 16:49:58+02:00
1742;2;34.5;26.0;65.0;416;554;2019-08-15 17:04:58+02:00
1743;2;44.5;26.0;65.0;440;558;2019-08-15 17:19:59+02:00
1744;2;42.0;26.3;64.5;378;553;2019-08-15 17:34:58+02:00
1745;2;46.5;26.3;63.5;288;547;2019-08-15 17:49:58+02:00
1746;2;41.5;26.3;63.0;254;528;2019-08-15 18:04:58+02:00
1747;2;34.0;26.3;63.0;276;508;2019-08-15 18:19:58+02:00
1748;2;31.5;26.0;63.0;286;513;2019-08-15 18:34:58+02:00
1749;2;27.0;26.0;62.5;272;493;2019-08-15 18:49:58+02:00
1750;2;27.0;26.0;62.5;248;490;2019-08-15 19:04:58+02:00
1751;2;31.5;26.0;63.0;218;487;2019-08-15 19:19:58+02:00
1752;2;27.0;26.0;63.5;158;481;2019-08-15 19:34:58+02:00
1753;2;27.0;25.8;64.0;90;472;2019-08-15 19:49:58+02:00
1754;2;27.0;25.8;64.0;44;467;2019-08-15 20:04:58+02:00
1755;2;27.0;25.5;64.5;14;479;2019-08-15 20:19:58+02:00
1756;2;27.0;25.5;64.5;2;472;2019-08-15 20:34:58+02:00
1757;2;27.0;25.5;64.5;0;476;2019-08-15 20:49:58+02:00
1758;2;27.0;25.5;64.5;0;464;2019-08-15 21:05:00+02:00
1759;2;27.0;25.5;64.5;0;472;2019-08-15 21:20:01+02:00
1760;2;27.0;25.3;64.5;0;466;2019-08-15 21:35:01+02:00
1761;2;27.0;25.3;65.0;0;477;2019-08-15 21:50:02+02:00
1762;2;27.0;25.3;65.0;0;480;2019-08-15 22:05:03+02:00
1763;2;27.0;25.3;65.0;0;468;2019-08-15 22:20:04+02:00
1764;2;27.0;25.3;65.0;0;484;2019-08-15 22:35:05+02:00
1765;2;27.0;25.0;65.0;0;472;2019-08-15 22:50:06+02:00
1766;2;27.0;25.0;65.0;0;475;2019-08-15 23:05:06+02:00
1767;2;27.0;25.0;64.5;0;481;2019-08-15 23:20:08+02:00
1768;2;27.0;25.0;64.5;0;482;2019-08-15 23:35:00+02:00
1769;2;27.0;25.0;64.5;0;485;2019-08-15 23:49:57+02:00
1770;2;27.0;25.0;64.0;0;481;2019-08-16 00:04:57+02:00
1771;2;27.0;25.0;64.0;0;483;2019-08-16 00:19:58+02:00
1772;2;27.0;25.0;63.5;0;497;2019-08-16 00:35:01+02:00
1773;2;27.0;24.8;63.5;0;492;2019-08-16 00:49:57+02:00
1774;2;27.0;24.8;63.0;0;506;2019-08-16 01:04:57+02:00
1775;2;27.0;24.8;63.0;0;491;2019-08-16 01:19:58+02:00
1776;2;27.0;24.8;62.5;0;508;2019-08-16 01:34:57+02:00
1777;2;27.0;24.8;62.5;0;500;2019-08-16 01:49:57+02:00
1778;2;27.0;24.8;62.5;0;498;2019-08-16 02:04:57+02:00
1779;2;27.0;24.8;62.0;0;506;2019-08-16 02:19:57+02:00
1780;2;27.0;24.8;62.0;0;508;2019-08-16 02:34:56+02:00
1781;2;27.0;24.5;62.0;0;517;2019-08-16 02:49:57+02:00
1782;2;27.0;24.5;62.0;0;514;2019-08-16 03:04:57+02:00
1783;2;27.0;24.5;61.5;0;505;2019-08-16 03:19:57+02:00
1784;2;27.0;24.5;61.0;0;512;2019-08-16 03:34:57+02:00
1785;2;27.0;24.5;61.0;0;501;2019-08-16 03:49:57+02:00
1786;2;27.0;24.5;61.0;0;500;2019-08-16 04:04:57+02:00
1787;2;27.0;24.3;61.0;0;504;2019-08-16 04:19:57+02:00
1788;2;27.0;24.3;61.0;0;511;2019-08-16 04:34:56+02:00
1789;2;27.0;24.3;61.5;0;517;2019-08-16 04:49:57+02:00
1790;2;27.0;24.3;61.5;0;515;2019-08-16 05:04:56+02:00
1791;2;27.0;24.3;62.0;0;522;2019-08-16 05:19:57+02:00
1792;2;27.0;24.3;62.0;0;506;2019-08-16 05:34:56+02:00
1793;2;27.0;24.3;62.0;0;507;2019-08-16 05:49:57+02:00
1794;2;27.0;24.3;61.5;0;516;2019-08-16 06:04:57+02:00
1795;2;27.0;24.3;61.5;0;512;2019-08-16 06:19:56+02:00
1796;2;27.0;24.3;61.5;0;509;2019-08-16 06:34:57+02:00
1797;2;30.0;24.3;61.0;0;522;2019-08-16 06:49:56+02:00
1798;2;27.0;24.0;61.0;0;510;2019-08-16 07:04:56+02:00
